year,month,day,hour,temperature,GHI
2020,2,6,21,-6.1,0
2020,2,6,22,-6.7,0
2020,2,6,23,-6.7,0
2020,2,6,24,-6.9,0
2020,2,7,1,-7,0
2020,2,7,2,-7.2,0
2020,2,7,3,-7.4,0
2020,2,7,4,-7.4,0
2020,2,7,5,-7.4,0
2020,2,7,6,-7.6,0
2020,2,7,7,-7.9,52
2020,2,7,8,-8.3,84
2020,2,7,9,-8.6,126
2020,2,7,10,-8.9,150
2020,2,7,11,-9.3,80
2020,2,7,12,-9.6,94
2020,2,7,13,-9.5,78
2020,2,7,14,-9.3,62
2020,2,7,15,-8.9,36
2020,2,7,16,-8.4,0
2020,2,7,17,-8.3,0
2020,2,7,18,-8.5,0
2020,2,7,19,-8.8,0
2020,2,7,20,-9.2,0
2020,2,7,21,-9.5,0
2020,2,7,22,-10,0
2020,2,7,23,-10.5,0
2020,2,7,24,-10.8,0
2020,2,8,1,-11.1,0
2020,2,8,2,-11.4,0
2020,2,8,3,-11.8,0
2020,2,8,4,-12.2,0
2020,2,8,5,-12.7,0
2020,2,8,6,-13.2,2
2020,2,8,7,-14,87
2020,2,8,8,-14.9,168
2020,2,8,9,-15.9,312
2020,2,8,10,-17.2,490
2020,2,8,11,-18.7,399
2020,2,8,12,-19.7,375
2020,2,8,13,-18.7,403
2020,2,8,14,-17.4,274
2020,2,8,15,-16.4,84
2020,2,8,16,-15.6,0
2020,2,8,17,-15.3,0
2020,2,8,18,-15.1,0
2020,2,8,19,-15.1,0
2020,2,8,20,-15.5,0
2020,2,8,21,-16.7,0
2020,2,8,22,-18.5,0
2020,2,8,23,-20,0
2020,2,8,24,-21.5,0
2020,2,9,1,-22.9,0
2020,2,9,2,-24,0
2020,2,9,3,-25,0
2020,2,9,4,-25.8,0
2020,2,9,5,-26.6,0
2020,2,9,6,-27.2,3
2020,2,9,7,-27.1,89
2020,2,9,8,-26.7,247
2020,2,9,9,-26.4,396
2020,2,9,10,-26.5,468
2020,2,9,11,-26.6,337
2020,2,9,12,-26.4,349
2020,2,9,13,-24.3,370
2020,2,9,14,-20.7,262
2020,2,9,15,-17.9,86
2020,2,9,16,-15.5,2
2020,2,9,17,-14,0
2020,2,9,18,-13,0
2020,2,9,19,-12.5,0
2020,2,9,20,-13.1,0
2020,2,9,21,-15.8,0
2020,2,9,22,-17.9,0
2020,2,9,23,-18.1,0
2020,2,9,24,-17.2,0
2020,2,10,1,-16.6,0
2020,2,10,2,-15.3,0
2020,2,10,3,-14,0
2020,2,10,4,-12.8,0
2020,2,10,5,-11.7,0
2020,2,10,6,-10.6,2
2020,2,10,7,-9.7,62
2020,2,10,8,-8.8,152
2020,2,10,9,-8,193
2020,2,10,10,-7.5,233
2020,2,10,11,-7,198
2020,2,10,12,-6.4,164
2020,2,10,13,-5.3,189
2020,2,10,14,-4.2,132
2020,2,10,15,-3.2,117
2020,2,10,16,-2.3,4
2020,2,10,17,-1.3,0
2020,2,10,18,-0.7,0
2020,2,10,19,-0.5,0
2020,2,10,20,-0.8,0
2020,2,10,21,-2.8,0
2020,2,10,22,-5.3,0
2020,2,10,23,-6.8,0
2020,2,10,24,-7.8,0
2020,2,11,1,-8.6,0
2020,2,11,2,-9.2,0
2020,2,11,3,-9.8,0
2020,2,11,4,-10.4,0
2020,2,11,5,-11.1,0
2020,2,11,6,-10.9,4
2020,2,11,7,-10.5,82
2020,2,11,8,-10.6,118
2020,2,11,9,-10.7,116
2020,2,11,10,-10.4,131
2020,2,11,11,-10.3,143
2020,2,11,12,-10.3,98
2020,2,11,13,-9,70
2020,2,11,14,-6.7,64
2020,2,11,15,-4.9,55
2020,2,11,16,-3.3,2
2020,2,11,17,-2.3,0
2020,2,11,18,-1.7,0
2020,2,11,19,-1.4,0
2020,2,11,20,-1.5,0
2020,2,11,21,-2.5,0
2020,2,11,22,-3.5,0
2020,2,11,23,-4.1,0
2020,2,11,24,-4.6,0
2020,2,12,1,-4.8,0
2020,2,12,2,-5,0
2020,2,12,3,-5.4,0
2020,2,12,4,-6,0
2020,2,12,5,-6.7,0
2020,2,12,6,-6.9,6
2020,2,12,7,-6.6,84
2020,2,12,8,-6.1,304
2020,2,12,9,-6.1,431
2020,2,12,10,-6.6,459
2020,2,12,11,-7,165
2020,2,12,12,-7.3,199
2020,2,12,13,-6.1,170
2020,2,12,14,-4.7,180
2020,2,12,15,-3.6,72
2020,2,12,16,-2.7,4
2020,2,12,17,-2,0
2020,2,12,18,-1.6,0
2020,2,12,19,-1.6,0
2020,2,12,20,-1.8,0
2020,2,12,21,-2.4,0
2020,2,12,22,-2.9,0
2020,2,12,23,-2.8,0
2020,2,12,24,-2.7,0
2020,2,13,1,-2.5,0
2020,2,13,2,-2.5,0
2020,2,13,3,-2.5,0
2020,2,13,4,-2.4,0
2020,2,13,5,-2.3,0
2020,2,13,6,-2.3,4
2020,2,13,7,-2.5,45
2020,2,13,8,-2.8,104
2020,2,13,9,-3,266
2020,2,13,10,-3.3,125
2020,2,13,11,-3.7,279
2020,2,13,12,-4.2,257
2020,2,13,13,-5.2,241
2020,2,13,14,-6.8,146
2020,2,13,15,-8.1,78
2020,2,13,16,-8.8,4
2020,2,13,17,-9.2,0
2020,2,13,18,-9.5,0
2020,2,13,19,-10,0
2020,2,13,20,-10.6,0
2020,2,13,21,-11.4,0
2020,2,13,22,-12.2,0
2020,2,13,23,-13.1,0
2020,2,13,24,-14,0
2020,2,14,1,-14.9,0
2020,2,14,2,-15.9,0
2020,2,14,3,-17.3,0
2020,2,14,4,-19.1,0
2020,2,14,5,-21.4,0
2020,2,14,6,-23.5,7
2020,2,14,7,-25.2,80
2020,2,14,8,-26.5,119
2020,2,14,9,-27.7,291
2020,2,14,10,-28.6,172
2020,2,14,11,-29.5,310
2020,2,14,12,-29.5,284
2020,2,14,13,-27.3,264
2020,2,14,14,-24.3,160
2020,2,14,15,-21.9,86
2020,2,14,16,-20.2,6
2020,2,14,17,-19.2,0
2020,2,14,18,-18.6,0
2020,2,14,19,-18.6,0
2020,2,14,20,-19,0
2020,2,14,21,-20,0
2020,2,14,22,-21.5,0
2020,2,14,23,-23,0
2020,2,14,24,-24.6,0
2020,2,15,1,-26.2,0
2020,2,15,2,-27.3,0
2020,2,15,3,-27.9,0
2020,2,15,4,-28.3,0
2020,2,15,5,-28.8,0
2020,2,15,6,-29,7
2020,2,15,7,-28.9,92
2020,2,15,8,-28.2,155
2020,2,15,9,-27.1,307
2020,2,15,10,-26.2,326
2020,2,15,11,-26,328
2020,2,15,12,-25.3,365
2020,2,15,13,-23.4,209
2020,2,15,14,-21.3,108
2020,2,15,15,-18.8,87
2020,2,15,16,-16.4,8
2020,2,15,17,-14.4,0
2020,2,15,18,-13,0
2020,2,15,19,-11.9,0
2020,2,15,20,-11.4,0
2020,2,15,21,-11.3,0
2020,2,15,22,-11.2,0
2020,2,15,23,-10.9,0
2020,2,15,24,-10.8,0
2020,2,16,1,-10.9,0
2020,2,16,2,-10.9,0
2020,2,16,3,-10.7,0
2020,2,16,4,-10.3,0
2020,2,16,5,-9.7,0
2020,2,16,6,-9.1,7
2020,2,16,7,-8.4,76
2020,2,16,8,-7.7,115
2020,2,16,9,-7.1,180
2020,2,16,10,-6.1,158
2020,2,16,11,-5.7,130
2020,2,16,12,-5.4,194
2020,2,16,13,-4.5,178
2020,2,16,14,-3.3,83
2020,2,16,15,-2.1,90
2020,2,16,16,-1,5
2020,2,16,17,-0.2,0
2020,2,16,18,0.2,0
2020,2,16,19,0.3,0
2020,2,16,20,0.2,0
2020,2,16,21,0,0
2020,2,16,22,-0.2,0
2020,2,16,23,-0.5,0
2020,2,16,24,-1,0
2020,2,17,1,-1.5,0
2020,2,17,2,-2.1,0
2020,2,17,3,-2.7,0
2020,2,17,4,-3.5,0
2020,2,17,5,-4.5,0
2020,2,17,6,-5.6,11
2020,2,17,7,-6.9,149
2020,2,17,8,-8.3,267
2020,2,17,9,-9.9,413
2020,2,17,10,-11.6,480
2020,2,17,11,-13.3,459
2020,2,17,12,-14.4,480
2020,2,17,13,-13.8,451
2020,2,17,14,-12.3,309
2020,2,17,15,-11.2,149
2020,2,17,16,-10.5,11
2020,2,17,17,-10.3,0
2020,2,17,18,-10.3,0
2020,2,17,19,-10.6,0
2020,2,17,20,-11.2,0
2020,2,17,21,-13.4,0
2020,2,17,22,-17,0
2020,2,17,23,-19.2,0
2020,2,17,24,-20.1,0
2020,2,18,1,-19.9,0
2020,2,18,2,-19.5,0
2020,2,18,3,-19.3,0
2020,2,18,4,-19.1,0
2020,2,18,5,-19.5,0
2020,2,18,6,-20.1,13
2020,2,18,7,-20.8,148
2020,2,18,8,-21.4,279
2020,2,18,9,-22,324
2020,2,18,10,-22.3,347
2020,2,18,11,-22.3,286
2020,2,18,12,-20.8,168
2020,2,18,13,-16.7,93
2020,2,18,14,-14.4,60
2020,2,18,15,-12.3,37
2020,2,18,16,-10.6,7
2020,2,18,17,-9.1,0
2020,2,18,18,-8,0
2020,2,18,19,-7.3,0
2020,2,18,20,-6.7,0
2020,2,18,21,-5.9,0
2020,2,18,22,-4.9,0
2020,2,18,23,-3.5,0
2020,2,18,24,-2,0
2020,2,19,1,-0.6,0
2020,2,19,2,0.5,0
2020,2,19,3,1,0
2020,2,19,4,1.1,0
2020,2,19,5,1.2,0
2020,2,19,6,1,14
2020,2,19,7,0.2,108
2020,2,19,8,-1.9,232
2020,2,19,9,-4.2,344
2020,2,19,10,-5.6,381
2020,2,19,11,-6.5,324
2020,2,19,12,-6.9,521
2020,2,19,13,-6.6,342
2020,2,19,14,-6.3,253
2020,2,19,15,-6.5,142
2020,2,19,16,-7,14
2020,2,19,17,-7.8,0
2020,2,19,18,-9.2,0
2020,2,19,19,-10.8,0
2020,2,19,20,-12.2,0
2020,2,19,21,-13.5,0
2020,2,19,22,-14.4,0
2020,2,19,23,-15,0
2020,2,19,24,-15.7,0
2020,2,20,1,-16.6,0
2020,2,20,2,-17.7,0
2020,2,20,3,-19.1,0
2020,2,20,4,-20.5,0
2020,2,20,5,-21.6,0
2020,2,20,6,-22.8,22
2020,2,20,7,-24.2,187
2020,2,20,8,-25.5,368
2020,2,20,9,-26.3,464
2020,2,20,10,-27,421
2020,2,20,11,-27.8,404
2020,2,20,12,-27,411
2020,2,20,13,-23.7,348
2020,2,20,14,-20.8,340
2020,2,20,15,-18.7,159
2020,2,20,16,-17.3,15
2020,2,20,17,-16.5,0
2020,2,20,18,-15.9,0
2020,2,20,19,-15.7,0
2020,2,20,20,-15.6,0
2020,2,20,21,-15.9,0
2020,2,20,22,-16.8,0
2020,2,20,23,-17.6,0
2020,2,20,24,-18.2,0
2020,2,21,1,-18.9,0
2020,2,21,2,-20.1,0
2020,2,21,3,-21.2,0
2020,2,21,4,-22.1,0
2020,2,21,5,-22.9,0
2020,2,21,6,-23.3,21
2020,2,21,7,-23.8,166
2020,2,21,8,-24.4,277
2020,2,21,9,-24.8,436
2020,2,21,10,-24.9,430
2020,2,21,11,-24.8,388
2020,2,21,12,-23.4,414
2020,2,21,13,-20.7,356
2020,2,21,14,-18.3,346
2020,2,21,15,-16.2,104
2020,2,21,16,-14.6,19
2020,2,21,17,-13.1,0
2020,2,21,18,-11.5,0
2020,2,21,19,-10.2,0
2020,2,21,20,-9.2,0
2020,2,21,21,-8.6,0
2020,2,21,22,-8.1,0
2020,2,21,23,-7.6,0
2020,2,21,24,-7,0
2020,2,22,1,-6.5,0
2020,2,22,2,-5.9,0
2020,2,22,3,-5.7,0
2020,2,22,4,-5.8,0
2020,2,22,5,-5.9,0
2020,2,22,6,-5.9,22
2020,2,22,7,-5.9,117
2020,2,22,8,-5.7,203
2020,2,22,9,-5.7,320
2020,2,22,10,-5.7,357
2020,2,22,11,-5.8,547
2020,2,22,12,-5.6,558
2020,2,22,13,-5,411
2020,2,22,14,-4,341
2020,2,22,15,-2.9,142
2020,2,22,16,-1.7,27
2020,2,22,17,-0.9,0
2020,2,22,18,-0.3,0
2020,2,22,19,0,0
2020,2,22,20,0,0
2020,2,22,21,-0.3,0
2020,2,22,22,-0.7,0
2020,2,22,23,-0.9,0
2020,2,22,24,-1,0
2020,2,23,1,-1.2,0
2020,2,23,2,-1.5,0
2020,2,23,3,-2,0
2020,2,23,4,-2.8,0
2020,2,23,5,-3.7,0
2020,2,23,6,-4.3,24
2020,2,23,7,-4.6,102
2020,2,23,8,-4.9,132
2020,2,23,9,-5.2,274
2020,2,23,10,-5.5,483
2020,2,23,11,-5.6,584
2020,2,23,12,-4.9,572
2020,2,23,13,-3.5,483
2020,2,23,14,-2.2,340
2020,2,23,15,-1.3,179
2020,2,23,16,-0.4,13
2020,2,23,17,0.2,0
2020,2,23,18,0.5,0
2020,2,23,19,0.7,0
2020,2,23,20,0.8,0
2020,2,23,21,0.7,0
2020,2,23,22,-0.5,0
2020,2,23,23,-2.6,0
2020,2,23,24,-3.4,0
2020,2,24,1,-3.5,0
2020,2,24,2,-3.4,0
2020,2,24,3,-3.2,0
2020,2,24,4,-3,0
2020,2,24,5,-2.8,0
2020,2,24,6,-2.6,29
2020,2,24,7,-2.9,146
2020,2,24,8,-3.7,350
2020,2,24,9,-4.2,479
2020,2,24,10,-4.1,564
2020,2,24,11,-3.9,541
2020,2,24,12,-3,565
2020,2,24,13,-0.7,480
2020,2,24,14,0.7,350
2020,2,24,15,1.3,189
2020,2,24,16,1.5,37
2020,2,24,17,1.7,0
2020,2,24,18,1.8,0
2020,2,24,19,1.8,0
2020,2,24,20,1.6,0
2020,2,24,21,1.4,0
2020,2,24,22,1,0
2020,2,24,23,-0.6,0
2020,2,24,24,-1.9,0
2020,2,25,1,-2.7,0
2020,2,25,2,-3,0
2020,2,25,3,-2.8,0
2020,2,25,4,-2.2,0
2020,2,25,5,-1.6,0
2020,2,25,6,-1.6,30
2020,2,25,7,-1.9,187
2020,2,25,8,-2.3,314
2020,2,25,9,-2.5,402
2020,2,25,10,-2.4,469
2020,2,25,11,-2.5,296
2020,2,25,12,-2.2,276
2020,2,25,13,-0.6,311
2020,2,25,14,0.9,170
2020,2,25,15,1.4,99
2020,2,25,16,1.5,20
2020,2,25,17,1.5,0
2020,2,25,18,1.5,0
2020,2,25,19,1.5,0
2020,2,25,20,1.4,0
2020,2,25,21,1.1,0
2020,2,25,22,0.7,0
2020,2,25,23,-0.6,0
2020,2,25,24,-2.1,0
2020,2,26,1,-3.7,0
2020,2,26,2,-4.4,0
2020,2,26,3,-4.7,0
2020,2,26,4,-5.1,0
2020,2,26,5,-6.2,0
2020,2,26,6,-7,31
2020,2,26,7,-7.6,167
2020,2,26,8,-7.8,245
2020,2,26,9,-7.8,435
2020,2,26,10,-7.8,459
2020,2,26,11,-7.7,506
2020,2,26,12,-6.9,448
2020,2,26,13,-5.1,383
2020,2,26,14,-3.2,256
2020,2,26,15,-1.7,133
2020,2,26,16,-0.7,27
2020,2,26,17,-0.1,0
2020,2,26,18,0.2,0
2020,2,26,19,0.2,0
2020,2,26,20,0,0
2020,2,26,21,-0.8,0
2020,2,26,22,-1.8,0
2020,2,26,23,-2.4,0
2020,2,26,24,-2.8,0
2020,2,27,1,-3.3,0
2020,2,27,2,-3.6,0
2020,2,27,3,-3.7,0
2020,2,27,4,-3.7,0
2020,2,27,5,-3.6,0
2020,2,27,6,-3.5,23
2020,2,27,7,-3.3,52
2020,2,27,8,-3.3,61
2020,2,27,9,-3.2,90
2020,2,27,10,-3.1,257
2020,2,27,11,-2.9,168
2020,2,27,12,-2.7,155
2020,2,27,13,-2.4,75
2020,2,27,14,-2.1,174
2020,2,27,15,-1.9,89
2020,2,27,16,-1.6,16
2020,2,27,17,-1.3,0
2020,2,27,18,-1.1,0
2020,2,27,19,-1.1,0
2020,2,27,20,-1.3,0
2020,2,27,21,-1.6,0
2020,2,27,22,-2.1,0
2020,2,27,23,-2.8,0
2020,2,27,24,-3.5,0
2020,2,28,1,-4.6,0
2020,2,28,2,-5.7,0
2020,2,28,3,-6.6,0
2020,2,28,4,-7.4,0
2020,2,28,5,-7.9,0
2020,2,28,6,-8.3,33
2020,2,28,7,-8.6,130
2020,2,28,8,-9,177
2020,2,28,9,-9.3,257
2020,2,28,10,-9.7,381
2020,2,28,11,-10.1,331
2020,2,28,12,-10.3,234
2020,2,28,13,-10.3,206
2020,2,28,14,-10.3,168
2020,2,28,15,-10.1,109
2020,2,28,16,-9.7,30
2020,2,28,17,-9.3,0
2020,2,28,18,-8.9,0
2020,2,28,19,-8.6,0
2020,2,28,20,-8.2,0
2020,2,28,21,-8.2,0
2020,2,28,22,-8.7,0
2020,2,28,23,-9.3,0
2020,2,28,24,-10.8,0
2020,3,1,1,-10.6,0
2020,3,1,2,-10.6,0
2020,3,1,3,-10.5,0
2020,3,1,4,-10.5,0
2020,3,1,5,-10.6,0
2020,3,1,6,-10.8,42
2020,3,1,7,-11.2,132
2020,3,1,8,-11.7,338
2020,3,1,9,-12.3,449
2020,3,1,10,-12.7,540
2020,3,1,11,-12.8,556
2020,3,1,12,-12.2,564
2020,3,1,13,-11.2,508
2020,3,1,14,-9.8,403
2020,3,1,15,-8.4,232
2020,3,1,16,-7.2,43
2020,3,1,17,-6.3,0
2020,3,1,18,-6,0
2020,3,1,19,-6,0
2020,3,1,20,-6.2,0
2020,3,1,21,-6.9,0
2020,3,1,22,-8.3,0
2020,3,1,23,-10.3,0
2020,3,1,24,-12.5,0
2020,3,2,1,-13.9,0
2020,3,2,2,-15.1,0
2020,3,2,3,-16.3,0
2020,3,2,4,-16.8,0
2020,3,2,5,-16.3,0
2020,3,2,6,-15.4,38
2020,3,2,7,-15,110
2020,3,2,8,-14.8,106
2020,3,2,9,-15,151
2020,3,2,10,-15.3,164
2020,3,2,11,-15.1,182
2020,3,2,12,-13.1,144
2020,3,2,13,-10,147
2020,3,2,14,-7.2,82
2020,3,2,15,-4.9,61
2020,3,2,16,-3.1,22
2020,3,2,17,-1.8,0
2020,3,2,18,-1.1,0
2020,3,2,19,-0.7,0
2020,3,2,20,-0.7,0
2020,3,2,21,-0.7,0
2020,3,2,22,-0.4,0
2020,3,2,23,-0.1,0
2020,3,2,24,0.2,0
2020,3,3,1,0.4,0
2020,3,3,2,0.7,0
2020,3,3,3,0.7,0
2020,3,3,4,0.5,0
2020,3,3,5,0.2,0
2020,3,3,6,0.2,41
2020,3,3,7,0.1,83
2020,3,3,8,-0.4,95
2020,3,3,9,-0.9,155
2020,3,3,10,-1.3,188
2020,3,3,11,-1.8,145
2020,3,3,12,-1.3,347
2020,3,3,13,-0.2,452
2020,3,3,14,0.5,390
2020,3,3,15,0.9,200
2020,3,3,16,1.2,47
2020,3,3,17,1.3,0
2020,3,3,18,1.4,0
2020,3,3,19,1.3,0
2020,3,3,20,1.1,0
2020,3,3,21,1,0
2020,3,3,22,0.6,0
2020,3,3,23,-0.4,0
2020,3,3,24,-0.6,0
2020,3,4,1,-0.1,0
2020,3,4,2,0.9,0
2020,3,4,3,1.3,0
2020,3,4,4,1.4,0
2020,3,4,5,1.5,0
2020,3,4,6,1.6,28
2020,3,4,7,1.7,101
2020,3,4,8,1.7,158
2020,3,4,9,1.7,192
2020,3,4,10,1.8,208
2020,3,4,11,1.7,233
2020,3,4,12,1.7,312
2020,3,4,13,1.7,172
2020,3,4,14,1.7,222
2020,3,4,15,1.6,64
2020,3,4,16,1.5,23
2020,3,4,17,1.5,0
2020,3,4,18,1.5,0
2020,3,4,19,1.5,0
2020,3,4,20,1.5,0
2020,3,4,21,1.5,0
2020,3,4,22,1,0
2020,3,4,23,0.3,0
2020,3,4,24,-0.4,0
2020,3,5,1,-1.1,0
2020,3,5,2,-1.7,0
2020,3,5,3,-2.2,0
2020,3,5,4,-2.7,0
2020,3,5,5,-3.3,0
2020,3,5,6,-4.1,85
2020,3,5,7,-5,275
2020,3,5,8,-5.7,421
2020,3,5,9,-6.5,554
2020,3,5,10,-7.4,593
2020,3,5,11,-8.1,578
2020,3,5,12,-7.5,560
2020,3,5,13,-6,523
2020,3,5,14,-4.6,394
2020,3,5,15,-3.4,251
2020,3,5,16,-2.5,68
2020,3,5,17,-1.9,0
2020,3,5,18,-1.6,0
2020,3,5,19,-1.6,0
2020,3,5,20,-2,0
2020,3,5,21,-2.7,0
2020,3,5,22,-4.6,0
2020,3,5,23,-6.2,0
2020,3,5,24,-7,0
2020,3,6,1,-7.6,0
2020,3,6,2,-8.2,0
2020,3,6,3,-8.6,0
2020,3,6,4,-8.7,0
2020,3,6,5,-8.9,0
2020,3,6,6,-8.8,47
2020,3,6,7,-8.4,122
2020,3,6,8,-8.5,272
2020,3,6,9,-9,423
2020,3,6,10,-9.1,529
2020,3,6,11,-8.8,570
2020,3,6,12,-7.5,512
2020,3,6,13,-6.2,451
2020,3,6,14,-5.2,331
2020,3,6,15,-4.5,193
2020,3,6,16,-4.1,73
2020,3,6,17,-3.9,0
2020,3,6,18,-3.9,0
2020,3,6,19,-4.1,0
2020,3,6,20,-4.5,0
2020,3,6,21,-5,0
2020,3,6,22,-6.3,0
2020,3,6,23,-8.1,0
2020,3,6,24,-9.4,0
2020,3,7,1,-10,0
2020,3,7,2,-10.4,0
2020,3,7,3,-11.7,0
2020,3,7,4,-12.9,0
2020,3,7,5,-13.9,0
2020,3,7,6,-14.7,111
2020,3,7,7,-15.3,296
2020,3,7,8,-15.7,408
2020,3,7,9,-16,543
2020,3,7,10,-16.4,608
2020,3,7,11,-16.8,614
2020,3,7,12,-15.4,591
2020,3,7,13,-12.8,515
2020,3,7,14,-10,443
2020,3,7,15,-7.6,268
2020,3,7,16,-6,66
2020,3,7,17,-4.9,0
2020,3,7,18,-4.1,0
2020,3,7,19,-3.7,0
2020,3,7,20,-3.8,0
2020,3,7,21,-4.8,0
2020,3,7,22,-7.9,0
2020,3,7,23,-10.7,0
2020,3,7,24,-11.5,0
2020,3,8,1,-11.1,0
2020,3,8,2,-10.9,0
2020,3,8,3,-11,0
2020,3,8,4,-10.8,0
2020,3,8,5,-10.4,0
2020,3,8,6,-9.9,72
2020,3,8,7,-9.1,185
2020,3,8,8,-8.4,417
2020,3,8,9,-7.9,523
2020,3,8,10,-8.2,583
2020,3,8,11,-8.8,599
2020,3,8,12,-7.2,570
2020,3,8,13,-4.9,500
2020,3,8,14,-2.6,352
2020,3,8,15,-0.8,189
2020,3,8,16,0.3,26
2020,3,8,17,0.8,0
2020,3,8,18,0.9,0
2020,3,8,19,1,0
2020,3,8,20,0.9,0
2020,3,8,21,0.8,0
2020,3,8,22,0,0
2020,3,8,23,-1.6,0
2020,3,8,24,-2.1,0
2020,3,9,1,-2.1,0
2020,3,9,2,-2.3,0
2020,3,9,3,-2.6,0
2020,3,9,4,-2.6,0
2020,3,9,5,-2.8,0
2020,3,9,6,-2.6,39
2020,3,9,7,-2.6,120
2020,3,9,8,-2.8,223
2020,3,9,9,-3.4,250
2020,3,9,10,-3.6,298
2020,3,9,11,-3.9,311
2020,3,9,12,-4.2,214
2020,3,9,13,-4.3,184
2020,3,9,14,-4.4,148
2020,3,9,15,-4.2,79
2020,3,9,16,-4.1,21
2020,3,9,17,-3.9,0
2020,3,9,18,-3.8,0
2020,3,9,19,-3.7,0
2020,3,9,20,-4,0
2020,3,9,21,-4.4,0
2020,3,9,22,-4.9,0
2020,3,9,23,-5.3,0
2020,3,9,24,-5.4,0
2020,3,10,1,-5.4,0
2020,3,10,2,-5.4,0
2020,3,10,3,-5.4,0
2020,3,10,4,-5.6,0
2020,3,10,5,-5.6,0
2020,3,10,6,-5.4,40
2020,3,10,7,-5.1,116
2020,3,10,8,-4.5,159
2020,3,10,9,-4,296
2020,3,10,10,-3.6,208
2020,3,10,11,-3.1,171
2020,3,10,12,-2.4,152
2020,3,10,13,-1.4,236
2020,3,10,14,-0.1,185
2020,3,10,15,0.7,84
2020,3,10,16,1.5,22
2020,3,10,17,1.9,0
2020,3,10,18,2,0
2020,3,10,19,2,0
2020,3,10,20,2,0
2020,3,10,21,2,0
2020,3,10,22,2.1,0
2020,3,10,23,2.1,0
2020,3,10,24,1.9,0
2020,3,11,1,1.2,0
2020,3,11,2,-0.5,0
2020,3,11,3,-2.6,0
2020,3,11,4,-4.8,0
2020,3,11,5,-6.6,0
2020,3,11,6,-8,104
2020,3,11,7,-9.3,318
2020,3,11,8,-10.4,486
2020,3,11,9,-11.4,620
2020,3,11,10,-12.3,697
2020,3,11,11,-12.8,716
2020,3,11,12,-11.5,492
2020,3,11,13,-9.2,345
2020,3,11,14,-7.6,303
2020,3,11,15,-6.5,147
2020,3,11,16,-5.8,48
2020,3,11,17,-5.3,0
2020,3,11,18,-5.5,0
2020,3,11,19,-6,0
2020,3,11,20,-6.3,0
2020,3,11,21,-6.6,0
2020,3,11,22,-7.3,0
2020,3,11,23,-9,0
2020,3,11,24,-11,0
2020,3,12,1,-12.3,0
2020,3,12,2,-13.2,0
2020,3,12,3,-13.8,0
2020,3,12,4,-14.1,0
2020,3,12,5,-14.5,0
2020,3,12,6,-15,82
2020,3,12,7,-15.4,214
2020,3,12,8,-15.8,338
2020,3,12,9,-16.1,580
2020,3,12,10,-16.4,540
2020,3,12,11,-16.2,397
2020,3,12,12,-14.1,474
2020,3,12,13,-10.4,431
2020,3,12,14,-7.7,338
2020,3,12,15,-5.4,225
2020,3,12,16,-4,68
2020,3,12,17,-3.1,0
2020,3,12,18,-2.4,0
2020,3,12,19,-2,0
2020,3,12,20,-2,0
2020,3,12,21,-2.4,0
2020,3,12,22,-4.3,0
2020,3,12,23,-5.9,0
2020,3,12,24,-6.1,0
2020,3,13,1,-6.3,0
2020,3,13,2,-6.4,0
2020,3,13,3,-6.3,0
2020,3,13,4,-6,0
2020,3,13,5,-5.7,1
2020,3,13,6,-4.9,47
2020,3,13,7,-4,90
2020,3,13,8,-3.2,84
2020,3,13,9,-2.3,135
2020,3,13,10,-1.5,197
2020,3,13,11,-0.7,209
2020,3,13,12,0.1,189
2020,3,13,13,0.8,163
2020,3,13,14,1.3,108
2020,3,13,15,1.6,85
2020,3,13,16,1.9,89
2020,3,13,17,2,0
2020,3,13,18,1.9,0
2020,3,13,19,1.9,0
2020,3,13,20,2.1,0
2020,3,13,21,2,0
2020,3,13,22,2,0
2020,3,13,23,2.1,0
2020,3,13,24,2.1,0
2020,3,14,1,2.1,0
2020,3,14,2,2,0
2020,3,14,3,1.9,0
2020,3,14,4,1.8,0
2020,3,14,5,1.8,2
2020,3,14,6,1.4,60
2020,3,14,7,1.2,134
2020,3,14,8,0.8,214
2020,3,14,9,0.2,329
2020,3,14,10,-0.8,317
2020,3,14,11,-2.4,384
2020,3,14,12,-3.2,388
2020,3,14,13,-3.1,310
2020,3,14,14,-2.9,292
2020,3,14,15,-2.6,170
2020,3,14,16,-2.6,71
2020,3,14,17,-2.7,0
2020,3,14,18,-2.9,0
2020,3,14,19,-3.2,0
2020,3,14,20,-3.6,0
2020,3,14,21,-4.3,0
2020,3,14,22,-5.2,0
2020,3,14,23,-6.4,0
2020,3,14,24,-7.6,0
2020,3,15,1,-8.7,0
2020,3,15,2,-9.9,0
2020,3,15,3,-10.9,0
2020,3,15,4,-11.7,0
2020,3,15,5,-12.4,4
2020,3,15,6,-13.1,137
2020,3,15,7,-13.8,212
2020,3,15,8,-14.4,442
2020,3,15,9,-14.8,588
2020,3,15,10,-15.2,651
2020,3,15,11,-15.2,654
2020,3,15,12,-13.4,638
2020,3,15,13,-10.7,579
2020,3,15,14,-9.2,455
2020,3,15,15,-8.3,313
2020,3,15,16,-7.6,95
2020,3,15,17,-7.3,0
2020,3,15,18,-7.3,0
2020,3,15,19,-7.5,0
2020,3,15,20,-8,0
2020,3,15,21,-8.8,0
2020,3,15,22,-10.3,0
2020,3,15,23,-12.6,0
2020,3,15,24,-14.7,0
